event_idx,t_s,dt_s,bpm_from_dt
37,1.295000,,
155,5.425000,4.130000,14.527845
300,10.500000,5.075000,11.822660
467,16.345000,5.845000,10.265184
602,21.070000,4.725000,12.698413
724,25.340000,4.270000,14.051522
842,29.470000,4.130000,14.527845
970,33.950000,4.480000,13.392857
1107,38.745000,4.795000,12.513034
1244,43.540000,4.795000,12.513034
1389,48.615000,5.075000,11.822660
1574,55.090000,6.475000,9.266409
