event_idx,t_s,dt_s,bpm_from_dt
11,0.385000,,
187,6.545000,6.160000,9.740260
330,11.550000,5.005000,11.988012
457,15.995000,4.445000,13.498313
666,23.310000,7.315000,8.202324
827,28.945000,5.635000,10.647737
1016,35.560000,6.615000,9.070295
1181,41.335000,5.775000,10.389610
1335,46.725000,5.390000,11.131725
1442,50.470000,3.745000,16.021362
1592,55.720000,5.250000,11.428571
