event_idx,t_s,dt_s,bpm_from_dt
143,5.005000,,
312,10.920000,5.915000,10.143702
450,15.750000,4.830000,12.422360
547,19.145000,3.395000,17.673049
659,23.065000,3.920000,15.306122
748,26.180000,3.115000,19.261637
824,28.840000,2.660000,22.556391
951,33.285000,4.445000,13.498313
1039,36.365000,3.080000,19.480519
1140,39.900000,3.535000,16.973126
1254,43.890000,3.990000,15.037594
1338,46.830000,2.940000,20.408163
1420,49.700000,2.870000,20.905923
1493,52.255000,2.555000,23.483366
