event_idx,t_s,dt_s,bpm_from_dt
8,0.280000,,
182,6.370000,6.090000,9.852217
299,10.465000,4.095000,14.652015
517,18.095000,7.630000,7.863696
637,22.295000,4.200000,14.285714
772,27.020000,4.725000,12.698413
910,31.850000,4.830000,12.422360
1061,37.135000,5.285000,11.352886
1194,41.790000,4.655000,12.889366
1326,46.410000,4.620000,12.987013
1454,50.890000,4.480000,13.392857
1579,55.265000,4.375000,13.714286
