event_idx,t_s,dt_s,bpm_from_dt
36,1.260000,,
221,7.735000,6.475000,9.266409
327,11.445000,3.710000,16.172507
545,19.075000,7.630000,7.863696
695,24.325000,5.250000,11.428571
805,28.175000,3.850000,15.584416
951,33.285000,5.110000,11.741683
1064,37.240000,3.955000,15.170670
1170,40.950000,3.710000,16.172507
1310,45.850000,4.900000,12.244898
1470,51.450000,5.600000,10.714286
