event_idx,t_s,dt_s,bpm_from_dt
88,3.080000,,
311,10.885000,7.805000,7.687380
427,14.945000,4.060000,14.778325
601,21.035000,6.090000,9.852217
709,24.815000,3.780000,15.873016
966,33.810000,8.995000,6.670372
1091,38.185000,4.375000,13.714286
1202,42.070000,3.885000,15.444015
1310,45.850000,3.780000,15.873016
1455,50.925000,5.075000,11.822660
1566,54.810000,3.885000,15.444015
