event_idx,t_s,dt_s,bpm_from_dt
9,0.315000,,
134,4.690000,4.375000,13.714286
242,8.470000,3.780000,15.873016
348,12.180000,3.710000,16.172507
475,16.625000,4.445000,13.498313
598,20.930000,4.305000,13.937282
703,24.605000,3.675000,16.326531
853,29.855000,5.250000,11.428571
984,34.440000,4.585000,13.086150
1112,38.920000,4.480000,13.392857
1342,46.970000,8.050000,7.453416
1501,52.535000,5.565000,10.781671
1617,56.595000,4.060000,14.778325
