event_idx,t_s,dt_s,bpm_from_dt
10,0.350000,,
166,5.810000,5.460000,10.989011
286,10.010000,4.200000,14.285714
409,14.315000,4.305000,13.937282
570,19.950000,5.635000,10.647737
705,24.675000,4.725000,12.698413
819,28.665000,3.990000,15.037594
1008,35.280000,6.615000,9.070295
1198,41.930000,6.650000,9.022556
1302,45.570000,3.640000,16.483516
1436,50.260000,4.690000,12.793177
1573,55.055000,4.795000,12.513034
