event_idx,t_s,dt_s,bpm_from_dt
66,2.310000,,
216,7.560000,5.250000,11.428571
341,11.935000,4.375000,13.714286
476,16.660000,4.725000,12.698413
613,21.455000,4.795000,12.513034
752,26.320000,4.865000,12.332991
898,31.430000,5.110000,11.741683
1027,35.945000,4.515000,13.289037
1135,39.725000,3.780000,15.873016
1283,44.905000,5.180000,11.583012
1389,48.615000,3.710000,16.172507
1525,53.375000,4.760000,12.605042
